Zdroj;Èas;prefix address;prefix mask;metrika;next-hop
B;1728000;6.46.128.0;17;[20/0];via 4.68.4.46
B;1728000;6.47.0.0;18;[20/0];via 4.68.4.46
B;1728000;6.47.64.0;19;[20/0];via 4.68.4.46
B;1728000;6.47.96.0;21;[20/0];via 4.68.4.46
B;1728000;6.47.104.0;21;[20/0];via 4.68.4.46
B;1728000;6.47.112.0;20;[20/0];via 4.68.4.46
B;1728000;6.47.128.0;17;[20/0];via 4.68.4.46
B;4147200;6.48.0.0;21;[20/0];via 206.24.210.80
B;4147200;6.48.8.0;21;[20/0];via 206.24.210.80
B;1728000;6.48.16.0;20;[20/0];via 4.68.4.46
B;1728000;6.48.40.0;21;[20/0];via 4.68.4.46
B;3024000;6.48.48.0;21;[20/0];via 206.24.210.80
B;1728000;6.48.56.0;21;[20/0];via 4.68.4.46
B;2505600;6.48.64.0;20;[20/0];via 206.24.210.80
B;4147200;6.48.80.0;20;[20/0];via 206.24.210.80
B;4147200;6.48.96.0;20;[20/0];via 206.24.210.80
B;4147200;6.48.112.0;20;[20/0];via 206.24.210.80
B;4147200;6.48.128.0;20;[20/0];via 206.24.210.80
B;1728000;6.48.152.0;21;[20/0];via 4.68.4.46
B;4147200;6.48.160.0;21;[20/0];via 206.24.210.80
B;4147200;6.48.168.0;21;[20/0];via 206.24.210.80
B;4147200;6.48.176.0;20;[20/0];via 206.24.210.80
B;4147200;6.48.208.0;20;[20/0];via 206.24.210.80
B;4147200;6.48.224.0;20;[20/0];via 206.24.210.80
B;4147200;6.48.240.0;20;[20/0];via 206.24.210.80
B;4147200;6.49.0.0;21;[20/0];via 206.24.210.80
B;4147200;6.49.8.0;21;[20/0];via 206.24.210.80
B;604800;6.49.16.0;20;[20/0];via 206.24.210.80
B;1728000;6.49.32.0;20;[20/0];via 206.24.210.80
B;19049;6.49.48.0;20;[20/0];via 206.24.210.80
B;3715200;6.49.64.0;20;[20/0];via 206.24.210.80
B;2505600;6.49.80.0;21;[20/0];via 206.24.210.80
B;4147200;6.49.88.0;22;[20/0];via 206.24.210.80
B;1728000;6.49.92.0;22;[20/0];via 206.24.210.80
B;1728000;6.49.96.0;20;[20/0];via 206.24.210.80
B;691200;6.49.112.0;22;[20/0];via 206.24.210.80
B;367200;6.49.120.0;21;[20/0];via 206.24.210.80
B;4147200;6.49.122.0;23;[20/0];via 206.24.210.80
B;1900800;6.49.122.0;24;[20/0];via 206.24.210.80
B;4147200;6.49.124.0;22;[20/0];via 206.24.210.80
B;3715200;6.49.128.0;20;[20/0];via 206.24.210.80
B;4147200;6.49.144.0;20;[20/0];via 206.24.210.80
B;2505600;6.49.160.0;19;[20/0];via 206.24.210.80
B;604800;6.49.192.0;19;[20/0];via 206.24.210.80
B;4147200;6.49.224.0;20;[20/0];via 206.24.210.80
B;604800;6.50.0.0;20;[20/0];via 206.24.210.80
B;4147200;6.50.20.0;22;[20/0];via 206.24.210.80
B;4147200;6.50.24.0;22;[20/0];via 206.24.210.80
B;1728000;6.50.28.0;22;[20/0];via 206.24.210.80
B;4147200;6.50.32.0;22;[20/0];via 206.24.210.80
B;4147200;6.50.36.0;22;[20/0];via 206.24.210.80
B;1555200;6.50.40.0;22;[20/0];via 206.24.210.80
B;4147200;6.50.56.0;21;[20/0];via 206.24.210.80
B;2505600;6.50.64.0;20;[20/0];via 206.24.210.80
B;4147200;6.50.80.0;20;[20/0];via 206.24.210.80
B;691200;6.50.96.0;19;[20/0];via 206.24.210.80
B;4147200;6.50.128.0;19;[20/0];via 206.24.210.80
B;1728000;6.50.160.0;19;[20/0];via 4.68.4.46
B;4147200;6.50.192.0;20;[20/0];via 206.24.210.80
B;4147200;6.50.208.0;20;[20/0];via 206.24.210.80
B;1728000;6.50.224.0;20;[20/0];via 206.24.210.80
B;4147200;6.50.240.0;20;[20/0];via 206.24.210.80
B;4147200;6.51.0.0;21;[20/0];via 206.24.210.80
B;3024000;6.51.8.0;21;[20/0];via 206.24.210.80
B;4147200;6.51.16.0;21;[20/0];via 206.24.210.80
B;4147200;6.51.24.0;21;[20/0];via 206.24.210.80
B;691200;6.51.32.0;20;[20/0];via 206.24.210.80
B;2505600;6.51.64.0;20;[20/0];via 206.24.210.80
B;4147200;6.51.80.0;20;[20/0];via 206.24.210.80
B;1728000;6.51.96.0;19;[20/0];via 4.68.4.46
B;2505600;6.51.128.0;19;[20/0];via 206.24.210.80
B;4147200;6.51.160.0;19;[20/0];via 206.24.210.80
B;1728000;6.51.192.0;22;[20/0];via 206.24.210.80
B;1728000;6.51.196.0;22;[20/0];via 4.68.4.46
B;20410;6.51.200.0;21;[20/0];via 206.24.210.80
B;1728000;6.51.208.0;20;[20/0];via 4.68.4.46
B;1728000;6.51.240.0;21;[20/0];via 4.68.4.46
B;1728000;6.51.248.0;22;[20/0];via 4.68.4.46
B;10855;6.51.252.0;24;[20/0];via 206.24.210.80
B;1728000;6.51.253.0;24;[20/0];via 4.68.4.46
B;1728000;6.51.254.0;23;[20/0];via 4.68.4.46
B;1728000;6.52.0.0;14;[20/0];via 4.68.4.46
B;1728000;6.56.0.0;13;[20/0];via 4.68.4.46
B;1728000;6.64.0.0;24;[20/0];via 4.68.4.46
B;20331;6.64.1.0;24;[20/0];via 206.24.210.80
B;1728000;6.64.2.0;23;[20/0];via 4.68.4.46
B;20331;6.64.4.0;24;[20/0];via 206.24.210.80
B;1728000;6.64.5.0;24;[20/0];via 4.68.4.46
B;1728000;6.64.6.0;23;[20/0];via 4.68.4.46
B;1728000;6.64.8.0;21;[20/0];via 4.68.4.46
B;1728000;6.64.16.0;21;[20/0];via 4.68.4.46
B;1728000;6.64.24.0;22;[20/0];via 4.68.4.46
B;20331;6.64.28.0;22;[20/0];via 206.24.210.80
B;1728000;6.64.28.0;23;[20/0];via 4.68.4.46
B;1728000;6.64.30.0;24;[20/0];via 4.68.4.46
B;4147200;6.64.32.0;20;[20/0];via 206.24.210.80
B;4147200;6.64.48.0;21;[20/0];via 206.24.210.80
B;4147200;6.64.56.0;22;[20/0];via 206.24.210.80
B;4147200;6.64.62.0;23;[20/0];via 206.24.210.80
B;1728000;6.64.64.0;19;[20/0];via 4.68.4.46
B;1728000;6.64.96.0;21;[20/0];via 4.68.4.46
B;4147200;6.64.104.0;24;[20/0];via 206.24.210.80
B;1728000;6.64.105.0;24;[20/0];via 4.68.4.46
B;1728000;6.64.106.0;23;[20/0];via 4.68.4.46
B;1728000;6.64.108.0;22;[20/0];via 4.68.4.46
B;1728000;6.64.112.0;21;[20/0];via 4.68.4.46
B;4147200;6.64.120.0;24;[20/0];via 206.24.210.80
B;4147200;6.64.121.0;24;[20/0];via 206.24.210.80
B;1728000;6.64.122.0;23;[20/0];via 4.68.4.46
B;1728000;6.64.124.0;22;[20/0];via 4.68.4.46
B;80026;6.64.128.0;23;[20/0];via 4.68.4.46
B;1123200;6.64.130.0;23;[20/0];via 4.68.4.46
B;1728000;6.64.136.0;23;[20/0];via 4.68.4.46
B;1209600;6.64.138.0;23;[20/0];via 4.68.4.46
B;1728000;6.64.140.0;23;[20/0];via 4.68.4.46
B;4147200;6.64.143.0;24;[20/0];via 206.24.210.80
B;1728000;6.64.145.0;24;[20/0];via 4.68.4.46
B;1209600;6.64.146.0;24;[20/0];via 4.68.4.46
B;80026;6.64.148.0;24;[20/0];via 4.68.4.46
B;1728000;6.64.149.0;24;[20/0];via 4.68.4.46
B;86400;6.64.150.0;24;[20/0];via 4.68.4.46
B;4147200;6.64.151.0;24;[20/0];via 206.24.210.80
B;1209600;6.64.152.0;24;[20/0];via 4.68.4.46
B;1728000;6.64.153.0;24;[20/0];via 4.68.4.46
B;1728000;6.64.156.0;24;[20/0];via 4.68.4.46
B;1209600;6.64.157.0;24;[20/0];via 4.68.4.46
B;118800;6.64.159.0;24;[20/0];via 4.68.4.46
B;1123200;6.64.160.0;24;[20/0];via 4.68.4.46
B;1123200;6.64.162.0;24;[20/0];via 4.68.4.46
B;1123200;6.64.163.0;24;[20/0];via 4.68.4.46
B;4147200;6.64.164.0;23;[20/0];via 206.24.210.80
B;4147200;6.64.166.0;24;[20/0];via 206.24.210.80
B;1728000;6.64.167.0;24;[20/0];via 4.68.4.46
B;1728000;6.64.168.0;21;[20/0];via 4.68.4.46
B;1728000;6.64.176.0;24;[20/0];via 4.68.4.46
B;1728000;6.64.178.0;23;[20/0];via 4.68.4.46
B;1728000;6.64.180.0;24;[20/0];via 4.68.4.46
B;4147200;6.64.181.0;24;[20/0];via 206.24.210.80
B;1728000;6.64.182.0;23;[20/0];via 4.68.4.46
B;1728000;6.64.184.0;21;[20/0];via 4.68.4.46
B;1728000;6.64.192.0;18;[20/0];via 4.68.4.46
B;363600;6.65.4.0;24;[20/0];via 4.68.4.46
B;363600;6.65.6.0;24;[20/0];via 4.68.4.46
B;363600;6.65.8.0;22;[20/0];via 4.68.4.46
B;363600;6.65.16.0;24;[20/0];via 4.68.4.46
B;363600;6.65.20.0;22;[20/0];via 4.68.4.46
B;363600;6.65.26.0;24;[20/0];via 4.68.4.46
B;363600;6.65.27.0;24;[20/0];via 4.68.4.46
B;363600;6.65.34.0;24;[20/0];via 4.68.4.46
B;363600;6.65.35.0;24;[20/0];via 4.68.4.46
B;363600;6.65.36.0;22;[20/0];via 4.68.4.46
B;363600;6.65.40.0;24;[20/0];via 4.68.4.46
B;363600;6.65.44.0;22;[20/0];via 4.68.4.46
B;363600;6.65.48.0;23;[20/0];via 4.68.4.46
B;363600;6.65.50.0;24;[20/0];via 4.68.4.46
B;363600;6.65.51.0;24;[20/0];via 4.68.4.46
B;363600;6.65.58.0;24;[20/0];via 4.68.4.46
B;363600;6.65.59.0;24;[20/0];via 4.68.4.46
B;1209600;6.65.130.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.132.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.134.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.136.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.138.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.140.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.142.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.144.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.146.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.148.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.150.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.152.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.154.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.156.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.158.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.160.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.162.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.164.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.166.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.168.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.170.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.172.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.174.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.176.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.178.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.180.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.182.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.184.0;23;[20/0];via 4.68.4.46
B;1209600;6.65.186.0;23;[20/0];via 4.68.4.46
B;1728000;6.66.0.0;23;[20/0];via 4.68.4.46
B;80026;6.66.2.0;23;[20/0];via 4.68.4.46
B;80026;6.66.4.0;23;[20/0];via 4.68.4.46
B;80026;6.66.6.0;23;[20/0];via 4.68.4.46
B;80026;6.66.8.0;23;[20/0];via 4.68.4.46
B;80026;6.66.10.0;23;[20/0];via 4.68.4.46
B;80026;6.66.12.0;23;[20/0];via 4.68.4.46
B;80026;6.66.14.0;23;[20/0];via 4.68.4.46
B;80026;6.66.16.0;23;[20/0];via 4.68.4.46
B;80026;6.66.18.0;24;[20/0];via 4.68.4.46
B;80026;6.66.19.0;24;[20/0];via 4.68.4.46
B;80026;6.66.20.0;24;[20/0];via 4.68.4.46
B;1728000;6.66.21.0;24;[20/0];via 4.68.4.46
B;80026;6.66.22.0;24;[20/0];via 4.68.4.46
B;80026;6.66.23.0;24;[20/0];via 4.68.4.46
B;80026;6.66.24.0;24;[20/0];via 4.68.4.46
B;80026;6.66.25.0;24;[20/0];via 4.68.4.46
B;80026;6.66.26.0;23;[20/0];via 4.68.4.46
B;80026;6.66.28.0;23;[20/0];via 4.68.4.46
B;80026;6.66.30.0;23;[20/0];via 4.68.4.46
B;80026;6.66.32.0;24;[20/0];via 4.68.4.46
B;80026;6.66.33.0;24;[20/0];via 4.68.4.46
B;80026;6.66.34.0;24;[20/0];via 4.68.4.46
B;80026;6.66.35.0;24;[20/0];via 4.68.4.46
B;80026;6.66.36.0;24;[20/0];via 4.68.4.46
B;80026;6.66.37.0;24;[20/0];via 4.68.4.46
B;80026;6.66.38.0;23;[20/0];via 4.68.4.46
B;80026;6.66.40.0;23;[20/0];via 4.68.4.46
B;80026;6.66.42.0;23;[20/0];via 4.68.4.46
B;1728000;6.66.44.0;22;[20/0];via 4.68.4.46
B;1728000;6.66.48.0;21;[20/0];via 4.68.4.46
B;80026;6.66.56.0;22;[20/0];via 4.68.4.46
B;80026;6.66.60.0;22;[20/0];via 4.68.4.46
B;363600;6.66.64.0;24;[20/0];via 4.68.4.46
B;1728000;6.66.65.0;24;[20/0];via 4.68.4.46
B;363600;6.66.66.0;23;[20/0];via 4.68.4.46
B;363600;6.66.68.0;23;[20/0];via 4.68.4.46
B;363600;6.66.70.0;23;[20/0];via 4.68.4.46
B;363600;6.66.72.0;23;[20/0];via 4.68.4.46
B;363600;6.66.74.0;23;[20/0];via 4.68.4.46
B;363600;6.66.76.0;23;[20/0];via 4.68.4.46
B;363600;6.66.78.0;23;[20/0];via 4.68.4.46
B;363600;6.66.80.0;23;[20/0];via 4.68.4.46
B;363600;6.66.82.0;23;[20/0];via 4.68.4.46
B;363600;6.66.84.0;23;[20/0];via 4.68.4.46
B;363600;6.66.86.0;23;[20/0];via 4.68.4.46
B;363600;6.66.88.0;23;[20/0];via 4.68.4.46
B;363600;6.66.90.0;23;[20/0];via 4.68.4.46
B;363600;6.66.92.0;23;[20/0];via 4.68.4.46
B;363600;6.66.94.0;23;[20/0];via 4.68.4.46
B;363600;6.66.96.0;23;[20/0];via 4.68.4.46
B;363600;6.66.98.0;23;[20/0];via 4.68.4.46
B;363600;6.66.100.0;23;[20/0];via 4.68.4.46
B;363600;6.66.102.0;23;[20/0];via 4.68.4.46
B;363600;6.66.104.0;23;[20/0];via 4.68.4.46
B;363600;6.66.106.0;23;[20/0];via 4.68.4.46
B;363600;6.66.108.0;23;[20/0];via 4.68.4.46
B;363600;6.66.110.0;23;[20/0];via 4.68.4.46
B;363600;6.66.112.0;23;[20/0];via 4.68.4.46
B;363600;6.66.114.0;23;[20/0];via 4.68.4.46
B;363600;6.66.116.0;23;[20/0];via 4.68.4.46
B;363600;6.66.118.0;23;[20/0];via 4.68.4.46
B;363600;6.66.120.0;23;[20/0];via 4.68.4.46
B;363600;6.66.122.0;23;[20/0];via 4.68.4.46
B;363600;6.66.124.0;23;[20/0];via 4.68.4.46
B;363600;6.66.126.0;23;[20/0];via 4.68.4.46
B;1728000;6.66.128.0;19;[20/0];via 4.68.4.46
B;80026;6.66.160.0;23;[20/0];via 4.68.4.46
B;80026;6.66.162.0;23;[20/0];via 4.68.4.46
B;80026;6.66.164.0;23;[20/0];via 4.68.4.46
B;80026;6.66.166.0;23;[20/0];via 4.68.4.46
B;80026;6.66.168.0;23;[20/0];via 4.68.4.46
B;80026;6.66.170.0;23;[20/0];via 4.68.4.46
B;80026;6.66.172.0;23;[20/0];via 4.68.4.46
B;80026;6.66.174.0;23;[20/0];via 4.68.4.46
B;80026;6.66.176.0;23;[20/0];via 4.68.4.46
B;80026;6.66.178.0;23;[20/0];via 4.68.4.46
B;80026;6.66.180.0;23;[20/0];via 4.68.4.46
B;80026;6.66.182.0;23;[20/0];via 4.68.4.46
B;1728000;6.66.184.0;23;[20/0];via 4.68.4.46
B;80026;6.66.186.0;23;[20/0];via 4.68.4.46
B;80026;6.66.188.0;23;[20/0];via 4.68.4.46
B;80026;6.66.190.0;23;[20/0];via 4.68.4.46
B;1728000;6.66.192.0;19;[20/0];via 4.68.4.46
B;1123200;6.66.224.0;23;[20/0];via 4.68.4.46
B;1123200;6.66.226.0;23;[20/0];via 4.68.4.46
B;1123200;6.66.228.0;24;[20/0];via 4.68.4.46
B;1728000;6.66.229.0;24;[20/0];via 4.68.4.46
B;1728000;6.66.230.0;23;[20/0];via 4.68.4.46
B;1123200;6.66.232.0;23;[20/0];via 4.68.4.46
B;1123200;6.66.234.0;23;[20/0];via 4.68.4.46
B;1123200;6.66.236.0;24;[20/0];via 4.68.4.46
B;1728000;6.66.237.0;24;[20/0];via 4.68.4.46
B;1728000;6.66.238.0;23;[20/0];via 4.68.4.46
B;1728000;6.66.240.0;20;[20/0];via 4.68.4.46
B;1728000;6.67.0.0;16;[20/0];via 4.68.4.46
B;80026;6.67.32.0;23;[20/0];via 4.68.4.46
B;80026;6.67.35.0;24;[20/0];via 4.68.4.46
B;80026;6.67.36.0;24;[20/0];via 4.68.4.46
B;4147200;6.68.0.0;16;[20/0];via 206.24.210.80
B;1728000;6.69.0.0;16;[20/0];via 4.68.4.46
B;1728000;6.70.0.0;24;[20/0];via 4.68.4.46
B;4147200;6.70.1.0;24;[20/0];via 206.24.210.80
B;4147200;6.70.2.0;23;[20/0];via 206.24.210.80
B;1728000;6.70.4.0;22;[20/0];via 4.68.4.46
B;1209600;6.70.8.0;24;[20/0];via 4.68.4.46
B;1209600;6.70.9.0;24;[20/0];via 4.68.4.46
B;1209600;6.70.10.0;24;[20/0];via 4.68.4.46
B;1209600;6.70.11.0;24;[20/0];via 4.68.4.46
B;1728000;6.70.12.0;22;[20/0];via 4.68.4.46
B;1728000;6.70.16.0;20;[20/0];via 4.68.4.46
B;1728000;6.70.32.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.34.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.36.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.38.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.40.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.42.0;23;[20/0];via 4.68.4.46
B;1728000;6.70.44.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.46.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.48.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.50.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.52.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.54.0;23;[20/0];via 4.68.4.46
B;1728000;6.70.56.0;21;[20/0];via 4.68.4.46
B;1728000;6.70.64.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.66.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.68.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.70.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.72.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.74.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.76.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.78.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.80.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.82.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.84.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.86.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.88.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.90.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.92.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.94.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.96.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.98.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.100.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.102.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.104.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.106.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.108.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.110.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.112.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.114.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.116.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.118.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.120.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.122.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.124.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.126.0;23;[20/0];via 4.68.4.46
B;1728000;6.70.128.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.130.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.132.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.134.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.136.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.138.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.140.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.142.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.144.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.146.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.148.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.150.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.152.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.154.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.156.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.158.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.160.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.162.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.164.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.166.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.168.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.170.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.172.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.174.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.176.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.178.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.180.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.182.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.184.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.186.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.188.0;23;[20/0];via 4.68.4.46
B;1209600;6.70.190.0;23;[20/0];via 4.68.4.46
B;1728000;6.70.192.0;18;[20/0];via 4.68.4.46
B;1728000;6.71.0.0;16;[20/0];via 4.68.4.46
B;4147200;6.72.0.0;20;[20/0];via 206.24.210.80
B;1728000;6.72.16.0;20;[20/0];via 4.68.4.46
B;1728000;6.72.32.0;19;[20/0];via 4.68.4.46
B;1728000;6.72.64.0;18;[20/0];via 4.68.4.46
B;1728000;6.72.128.0;18;[20/0];via 4.68.4.46
B;1728000;6.72.192.0;21;[20/0];via 4.68.4.46
B;363600;6.72.200.0;23;[20/0];via 4.68.4.46
B;363600;6.72.202.0;23;[20/0];via 4.68.4.46
B;363600;6.72.204.0;23;[20/0];via 4.68.4.46
B;1728000;6.72.206.0;23;[20/0];via 4.68.4.46
B;1728000;6.72.208.0;20;[20/0];via 4.68.4.46
B;604800;6.72.224.0;21;[20/0];via 206.24.210.80
B;604800;6.72.232.0;22;[20/0];via 206.24.210.80
B;1728000;6.72.236.0;22;[20/0];via 4.68.4.46
B;1728000;6.72.240.0;21;[20/0];via 4.68.4.46
B;1728000;6.72.248.0;22;[20/0];via 4.68.4.46
B;1728000;6.72.252.0;23;[20/0];via 4.68.4.46
B;1728000;6.72.254.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.0.0;17;[20/0];via 4.68.4.46
B;1728000;6.73.128.0;18;[20/0];via 4.68.4.46
B;1728000;6.73.192.0;19;[20/0];via 4.68.4.46
B;1728000;6.73.224.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.226.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.228.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.230.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.232.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.234.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.236.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.238.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.240.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.242.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.244.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.246.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.248.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.250.0;23;[20/0];via 4.68.4.46
B;1728000;6.73.252.0;24;[20/0];via 4.68.4.46
B;1728000;6.73.253.0;24;[20/0];via 4.68.4.46
B;1728000;6.73.254.0;23;[20/0];via 4.68.4.46
B;1728000;6.74.0.0;15;[20/0];via 4.68.4.46
B;1728000;6.76.0.0;14;[20/0];via 4.68.4.46
B;1728000;6.80.0.0;17;[20/0];via 4.68.4.46
B;4147200;6.80.128.0;17;[20/0];via 206.24.210.80
B;1728000;6.81.0.0;16;[20/0];via 4.68.4.46
B;1728000;6.82.0.0;15;[20/0];via 4.68.4.46
B;1728000;6.84.0.0;14;[20/0];via 4.68.4.46
B;1728000;6.88.0.0;13;[20/0];via 4.68.4.46
B;1728000;6.96.0.0;12;[20/0];via 4.68.4.46
B;1728000;6.112.0.0;13;[20/0];via 4.68.4.46
B;1728000;6.120.0.0;14;[20/0];via 4.68.4.46
B;1728000;6.124.0.0;15;[20/0];via 4.68.4.46
B;1728000;6.126.0.0;18;[20/0];via 4.68.4.46
B;20331;6.126.64.0;20;[20/0];via 206.24.210.80
B;1728000;6.126.80.0;20;[20/0];via 4.68.4.46
B;1728000;6.126.96.0;19;[20/0];via 4.68.4.46
B;1728000;6.126.128.0;18;[20/0];via 4.68.4.46
B;1728000;6.126.192.0;19;[20/0];via 4.68.4.46
B;20331;6.126.224.0;21;[20/0];via 206.24.210.80
B;1728000;6.126.232.0;21;[20/0];via 4.68.4.46
B;1728000;6.126.240.0;20;[20/0];via 4.68.4.46
B;1728000;6.127.0.0;16;[20/0];via 4.68.4.46
B;1728000;6.128.0.0;16;[20/0];via 4.68.4.46
B;1728000;6.129.0.0;19;[20/0];via 4.68.4.46
B;1209600;6.129.32.0;21;[20/0];via 4.68.4.46
B;1209600;6.129.40.0;21;[20/0];via 4.68.4.46
B;1209600;6.129.48.0;21;[20/0];via 4.68.4.46
B;1209600;6.129.56.0;21;[20/0];via 4.68.4.46
B;1728000;6.129.64.0;18;[20/0];via 4.68.4.46
B;1728000;6.129.128.0;17;[20/0];via 4.68.4.46
B;1728000;6.130.0.0;20;[20/0];via 4.68.4.46
B;1728000;6.130.16.0;21;[20/0];via 4.68.4.46
B;1728000;6.130.24.0;22;[20/0];via 4.68.4.46
B;1728000;6.130.28.0;24;[20/0];via 4.68.4.46
B;1728000;6.130.29.0;24;[20/0];via 4.68.4.46
B;1728000;6.130.30.0;24;[20/0];via 4.68.4.46
B;1728000;6.130.31.0;24;[20/0];via 4.68.4.46
B;1728000;6.130.32.0;19;[20/0];via 4.68.4.46
B;1728000;6.130.64.0;18;[20/0];via 4.68.4.46
